augmentation_method,idx,gloss,spoken
SP,1461,휠체어  빌리다  어디  곳,휠체어 대여소는 어디에 있습니까?
SP,1462,휠체어  빌리다  곳  어디,휠체어 대여소는 어디에 있습니까?
SP,1463,휠체어  빌리다  어디,휠체어 대여소는 어디에 있습니까?
SP,1464,휠체어  빌리다  곳,휠체어 대여소는 어디에 있습니까?
SP,1465,핸드폰 번호 필요,휴대폰 번호를 알려주실 수 있나요?
SP,1466,핸드폰 잃어버리다,휴대폰을 잃어버렸어요.
SP,1467,핸드폰 없다 잃어버리다,휴대폰을 잃어버렸어요.
SP,1468,핸드폰 실종,휴대폰을 잃어버렸어요.
SP,1469,핸드폰 없다 실종,휴대폰을 잃어버렸어요.
SP,1470,핸드폰 찾다 실종,휴대폰을 잃어버렸어요.
SP,1471,핸드폰 사라지다 실종,휴대폰을 잃어버렸어요.
SP,1472,핸드폰 잃어버리다 실종,휴대폰을 잃어버렸어요.
SP,1473,핸드폰 실종 잃어버리다,휴대폰을 잃어버렸어요.
SP,1474,핸드폰  충전  어디  곳,어디에서 휴대폰을 충전할 수 있나요?
SP,1475,핸드폰  충전  곳  어디,어디에서 휴대폰을 충전할 수 있나요?
SP,1476,핸드폰  충전  어디,어디에서 휴대폰을 충전할 수 있나요?
SP,1477,핸드폰  충전  곳,어디에서 휴대폰을 충전할 수 있나요?
SP,1478,쉬다 날 때문에 공원 장소 사람 많다,휴일이라 공원에 사람이 많다.
SP,1479,난방 켜다,히터를 켜주세요.
SP,1480,난방,히터를 켜주세요.
SP,1481,따뜻하다 켜다,히터를 켜주세요.
SP,1482,난방 사용 안되다 불가능,히터가 작동하지 않습니다.
SP,1483,난방 불량 사용 불가능,히터가 작동하지 않습니다.
SP,1484,난방 고장 사용 불가능,히터가 작동하지 않습니다.
SP,1485,난방 안되다 사용 불가능,히터가 작동하지 않습니다.
SP,1486,난방 잘 안되다 사용 불가능,히터가 작동하지 않습니다.
SP,1487,난방 끄다,히터를 끌까요?
SP,1488,따뜻하다 끄다,히터를 끌까요?
SP,1489,따뜻하다 그만,히터를 끌까요?
SP,1490,힘들다,힘드시죠?
SP,1491,힘들다 위로 힘,힘들 때 위로 받으면 강해진다
SP,1492,힘들다 그렇지만  참다 필요,힘들어도 참아야지
SP,1493,힘들다 쉬다 원하다,피곤하고 쉬고싶다
SP,1494,힘들다,어렵다
